기관명,구,동,요양종별,진료시간(월요일)S,진료시간(월요일)C,진료시간(화요일)S,진료시간(화요일)C,진료시간(수요일)S,진료시간(수요일)C,진료시간(목요일)S,진료시간(목요일)C,진료시간(금요일)S,진료시간(금요일)C,진료시간(토요일)S,진료시간(토요일)C,진료시간(일요일)S,진료시간(일요일)C,진료시간(공휴일)S,진료시간(공휴일)C,경도,위도,전화번호,야간진료여부
한길의원,구로구,개봉동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1500.0,900.0,1300.0,900.0,1800.0,126.844666182116,37.5028727821132,02-2617-8887,True
한나산부인과의원,강동구,천호동,의원,900.0,1730.0,900.0,1730.0,900.0,1730.0,900.0,1730.0,900.0,1730.0,900.0,1300.0,900.0,1300.0,930.0,1800.0,127.133333852453,37.5457551807589,02-428-7880,False
한독의료재단부설서부중앙의원,중구,중림동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1400.0,900.0,1300.0,900.0,1400.0,126.967936516437,37.5596738137713,02-364-0003,True
한마음가정의원,강남구,수서동,의원,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1300.0,930.0,1800.0,900.0,1300.0,1000.0,1500.0,1000.0,1500.0,127.10251682352497,37.48839223712059,02-451-0031,False
미래의원,노원구,월계동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,1000.0,1800.0,900.0,1300.0,127.05199454296606,37.632571242879926,02-900-4255,False
한마음내과의원,영등포구,대림동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1300.0,1000.0,1500.0,900.0,1800.0,126.90362888356962,37.49700653102253,02-843-0872,False
필립비뇨기과의원,동작구,사당동,의원,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1530.0,1100.0,1800.0,900.0,1430.0,126.975337502836,37.4828827584027,02-582-1736,False
한마음안과의원,광진구,중곡동,의원,915.0,1815.0,915.0,1815.0,915.0,1315.0,915.0,1815.0,915.0,1815.0,915.0,1315.0,1000.0,1500.0,900.0,1800.0,127.08094324052809,37.56482970911005,02-461-7606,True
한마음외과의원,금천구,시흥동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1400.0,1000.0,1500.0,900.0,1800.0,126.90572268318664,37.45513380566058,02-809-6214,True
한마음의원,광진구,구의동,의원,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1300.0,1000.0,1500.0,900.0,1800.0,127.08351760862786,37.538894942702186,02-455-2264,False
한마음의원,강북구,번동,의원,800.0,1800.0,800.0,1800.0,900.0,1730.0,800.0,1800.0,800.0,1800.0,800.0,1300.0,1000.0,1500.0,900.0,1800.0,127.03919474484,37.6288204286432,02-946-1416,False
한마음이비인후과의원,은평구,응암동,의원,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1300.0,1000.0,1500.0,900.0,1800.0,126.9230639300538,37.60026169700925,02-354-8275,False
한문수의원,성북구,정릉동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1300.0,930.0,1400.0,830.0,1600.0,127.013133983807,37.6024341840877,02-942-7578,False
한빛가정의원,마포구,아현동,의원,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,1600.0,1000.0,1200.0,900.0,1300.0,126.95504459748,37.55564079976,02-363-8000,True
대치더블유피부과의원,강남구,대치동,의원,930.0,1900.0,930.0,1900.0,930.0,1900.0,830.0,1700.0,930.0,1900.0,930.0,1530.0,1100.0,1600.0,1100.0,1600.0,127.060901364297,37.4980568379199,02-2038-0259,True
한빛내과의원,양천구,신정동,의원,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1500.0,900.0,1500.0,126.858867366666,37.5255837202815,02-2608-5311,False
한빛내과의원,종로구,내자동,의원,800.0,1700.0,800.0,1700.0,800.0,1900.0,800.0,1100.0,800.0,1700.0,800.0,1300.0,900.0,1500.0,900.0,1500.0,126.97076482297294,37.57632350682212,02-725-4833,True
한빛내과의원,금천구,가산동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,900.0,1500.0,900.0,1500.0,126.89293614812304,37.47559838889863,02-856-8275,True
한빛내과의원,동대문구,답십리동,의원,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1900.0,900.0,1400.0,900.0,1500.0,900.0,1500.0,127.048090154848,37.5705388914743,02-2216-1959,True
한빛내과의원,영등포구,신길동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1400.0,900.0,1500.0,900.0,1500.0,126.9165372225975,37.49729566791574,02-845-0075,False
한빛내과의원,은평구,역촌동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,800.0,1800.0,900.0,1300.0,900.0,1500.0,900.0,1500.0,126.9184100479352,37.602551592050276,02-356-7585,False
한빛연세내과의원,동작구,상도동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,1400.0,1830.0,900.0,1830.0,900.0,1300.0,900.0,1500.0,900.0,1500.0,126.9325646629114,37.499999912515925,02-826-7582,True
한빛의원,성동구,성수동2가,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,900.0,1500.0,900.0,1500.0,127.05220298771891,37.53771235483021,02-498-8275,True
한빛의원,용산구,알수 없음,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1500.0,900.0,1500.0,126.974983863027,37.5505828289778,02-778-0656,False
한빛정형외과의원,동작구,사당동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1500.0,900.0,1500.0,126.9781148683611,37.4884707282652,02-592-1190,False
한사랑가정의원,구로구,오류동,의원,830.0,1830.0,830.0,1830.0,830.0,1300.0,830.0,1830.0,830.0,1830.0,830.0,1300.0,900.0,1500.0,830.0,1500.0,126.843387355249,37.492403480765,02-2686-4884,True
한사랑내과의원,중랑구,신내동,의원,900.0,1810.0,900.0,1810.0,900.0,1810.0,900.0,1810.0,900.0,1810.0,900.0,1300.0,900.0,1500.0,830.0,1500.0,127.09555244326953,37.606530246065184,02-3423-3033,True
한사랑내과의원,강서구,화곡동,의원,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1300.0,930.0,1830.0,930.0,1300.0,900.0,1500.0,830.0,1500.0,126.852660999954,37.5308402392836,02-2693-7955,True
한사랑의원,도봉구,도봉동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1300.0,900.0,1500.0,900.0,1800.0,127.04568165022762,37.68376989702035,02-956-7545,False
한사랑의원,강남구,세곡동,의원,900.0,1730.0,900.0,1730.0,900.0,1230.0,900.0,1730.0,900.0,1730.0,900.0,1230.0,1300.0,1800.0,1300.0,1800.0,127.10345442659126,37.46313837758167,02-532-3207,False
한사랑의원,마포구,망원동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1300.0,900.0,1300.0,126.906952491138,37.5590923453152,02-334-6866,False
한사랑의원,은평구,갈현동,의원,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1800.0,900.0,1400.0,1300.0,1800.0,1300.0,1800.0,126.91614822875692,37.619988646029306,02-386-0447,False
한사랑의원,관악구,신림동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,1300.0,1800.0,1300.0,1800.0,126.92823314772916,37.47950844976543,02-856-1717,True
한사랑의원,마포구,아현동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1400.0,900.0,1500.0,900.0,1800.0,126.9621341220821,37.55163826058907,02-363-9114,False
한사랑의원,동작구,신대방동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,1300.0,1800.0,1300.0,1800.0,126.921826141155,37.4978168241412,02-823-9700,True
한사랑의원,강북구,수유동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1600.0,900.0,1500.0,900.0,1500.0,127.01382419177062,37.63231835090528,02-945-5050,True
한사랑의원,송파구,신천동,의원,830.0,1800.0,830.0,1800.0,830.0,1300.0,830.0,1800.0,830.0,1800.0,830.0,1330.0,1300.0,1800.0,1300.0,1800.0,127.11340579382563,37.52025533879311,02-423-5334,False
한사랑의원,동대문구,답십리동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1500.0,1300.0,1800.0,1300.0,1800.0,127.0619039743116,37.56689099291269,02-2212-8875,True
한서의원,강서구,화곡동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1500.0,900.0,1400.0,126.85068746334704,37.5526806780268,02-2698-8640,False
한성욱내과의원,광진구,군자동,의원,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1400.0,900.0,1500.0,900.0,1400.0,127.070918489902,37.550782854108654,02-466-4189,True
한세외과의원,노원구,상계동,의원,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,900.0,1300.0,900.0,1500.0,900.0,1400.0,127.056391902211,37.6760275687968,02-939-3993,False
한솔내과의원,성북구,정릉동,의원,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1330.0,900.0,1500.0,830.0,1300.0,127.00891907997158,37.611442943832074,02-943-8370,False
한솔정형외과의원,구로구,개봉동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,1400.0,1830.0,900.0,1830.0,900.0,1300.0,900.0,1500.0,830.0,1300.0,126.85608772748948,37.48679933300479,02-2613-1937,True
한스의원한의원,종로구,종로1가,의원,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1830.0,900.0,1300.0,900.0,1500.0,930.0,1400.0,126.97992185066477,37.570446427783,02-2075-5679,True
민생한의원,성동구,금호동1가,의원,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1400.0,930.0,1500.0,900.0,1600.0,127.020335835064,37.5548124720494,02-2299-3652,False
한양그린내과의원,서대문구,홍제동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,930.0,1330.0,930.0,1400.0,126.946438736626,37.5861817569167,02-379-3377,False
한양류마일내과,양천구,신정동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,930.0,1330.0,900.0,1300.0,126.863725751825,37.5283289205932,02-2699-3239,False
한양성심의원,강동구,상일동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1330.0,930.0,1330.0,900.0,1300.0,127.171473152133,37.5465392893526,02-427-8875,True
한양정형외과의원,동대문구,장안동,의원,920.0,1750.0,920.0,1750.0,920.0,1750.0,920.0,1750.0,920.0,1750.0,920.0,1250.0,930.0,1330.0,900.0,1300.0,127.069749200949,37.5611664643369,02-2242-7844,False
한얼통증의학과의원,도봉구,쌍문동,의원,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,900.0,1200.0,930.0,1330.0,930.0,1800.0,127.038790046328,37.6564054566286,02-900-8872,False
한영의원,관악구,봉천동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1530.0,930.0,1330.0,930.0,1800.0,126.939872739034,37.4863174711624,02-877-5254,True
한울사랑의료소비자생활협동조합한사랑의원,관악구,신림동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1500.0,930.0,1330.0,900.0,1800.0,126.929000270731,37.4864178467712,02-872-1225,False
한을남하늘피부과의원,중구,신당동,의원,900.0,1800.0,900.0,1800.0,930.0,1710.0,900.0,1800.0,900.0,1800.0,900.0,1330.0,900.0,1600.0,930.0,1600.0,127.024040846968,37.5649469102572,02-2235-1175,False
한일의원,서초구,방배동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,1400.0,1830.0,900.0,1300.0,1000.0,1500.0,900.0,1300.0,126.982257596187,37.4770492449913,02-523-7505,True
함께크는소아청소년과의원,송파구,가락동,의원,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1300.0,900.0,1630.0,900.0,1300.0,127.135434067417,37.4974357385,02-401-2432,True
함내과의원,중랑구,면목동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1630.0,930.0,1600.0,127.081113783325,37.5871353269923,02-493-7200,False
함영백소아과의원,노원구,상계동,의원,900.0,1600.0,1000.0,1800.0,900.0,1600.0,1000.0,1800.0,900.0,1600.0,900.0,1230.0,1000.0,1700.0,930.0,1230.0,127.061284207288,37.6500649811573,02-952-3318,False
함춘내과의원,양천구,목동,의원,900.0,1800.0,900.0,1800.0,1000.0,2000.0,900.0,1800.0,900.0,1800.0,900.0,1400.0,1000.0,1700.0,930.0,1230.0,126.88167161741,37.5374776528581,02-2646-6318,True
함춘여성의원,서초구,서초동,의원,900.0,1700.0,900.0,1700.0,900.0,1700.0,900.0,1230.0,900.0,1700.0,900.0,1400.0,1000.0,1700.0,930.0,1230.0,127.016031858424,37.4864675553513,02-2182-3400,False
합정고려의원,마포구,망원동,의원,900.0,1600.0,900.0,1600.0,900.0,1200.0,900.0,1600.0,900.0,1600.0,900.0,1200.0,1000.0,1700.0,930.0,1230.0,126.90456553807,37.5574153066539,02-337-9361,False
항동상쾌한이비인후과의원,구로구,항동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,800.0,1300.0,900.0,1300.0,126.823207022088,37.4800610311955,02-2066-4882,True
항동연세소아청소년과의원,구로구,항동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,800.0,1300.0,900.0,1300.0,126.824294637379,37.4808405838883,02-2066-7566,True
항석내과의원,광진구,구의동,의원,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1300.0,800.0,1300.0,900.0,1800.0,127.0854288779794,37.54551141619369,02-454-9114,False
해가든제통의원,동작구,흑석동,의원,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,800.0,1300.0,900.0,1300.0,126.962183786625,37.5066265781961,02-814-1075,False
해맑은가정의학과의원,동대문구,장안동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,800.0,1700.0,930.0,1700.0,127.072300681193,37.5678614926551,02-2246-7582,False
해맑은소아청소년과의원,강동구,고덕동,의원,900.0,1830.0,900.0,1300.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,800.0,1700.0,930.0,1700.0,127.168841569937,37.5582548724424,02-428-3814,True
경희수한의원,강북구,번동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1400.0,900.0,1500.0,900.0,1600.0,127.039410708924,37.6284742878356,02-986-1075,False
해솔내과의원,서대문구,대현동,의원,1000.0,1700.0,1000.0,1700.0,1000.0,1700.0,1000.0,1700.0,1000.0,1700.0,830.0,1400.0,1000.0,1500.0,930.0,1700.0,126.941574169624,37.5568626917288,02-363-5663,False
해아이비인후과의원,중랑구,면목동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1400.0,1000.0,1500.0,930.0,1630.0,127.087974659533,37.5796360424526,02-496-9003,True
해오름소아청소년과의원,강서구,염창동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1400.0,1000.0,1500.0,1000.0,1500.0,126.864347419732,37.55711619186171,02-3663-7722,True
해와별소아청소년과의원,송파구,방이동,의원,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,1000.0,1500.0,930.0,1300.0,127.125513382654,37.5090453335185,02-6954-1119,False
해인정형외과의원,성북구,장위동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,1000.0,1500.0,1000.0,1500.0,127.05105875671,37.6224560956296,02-943-4231,False
햇살가득내과의원,송파구,가락동,의원,900.0,1700.0,900.0,1700.0,900.0,1700.0,900.0,1700.0,900.0,1700.0,900.0,1300.0,0.0,2400.0,900.0,1300.0,127.133518912828,37.497535407404,02-476-7566,True
햇살가득한가정의학과의원,강서구,화곡동,의원,930.0,2100.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1330.0,0.0,2400.0,900.0,1300.0,126.863179446271,37.5353838443451,02-2062-1600,True
으뜸연합의원,강북구,미아동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1400.0,1000.0,1230.0,930.0,1430.0,127.0180340011835,37.625117099089294,02-987-2030,True
행림내과의원,송파구,방이동,의원,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1300.0,930.0,1800.0,930.0,1300.0,700.0,1600.0,1000.0,1600.0,127.131063164753,37.5157276361757,02-407-9031,False
행복드림내과의원,영등포구,신길동,의원,830.0,1800.0,830.0,1800.0,830.0,1300.0,830.0,1800.0,830.0,1800.0,830.0,1400.0,930.0,2200.0,930.0,2200.0,126.916644177905,37.5002672614192,02-832-3300,True
행복아이소아청소년과의원,송파구,문정동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1300.0,930.0,2200.0,930.0,2200.0,127.126949362639,37.4802642140717,02-406-3335,True
행복준내과의원,영등포구,영등포동3가,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1400.0,930.0,2200.0,930.0,2200.0,126.906654619916,37.5169636928472,02-2068-7575,True
행복찾기정신과의원,강북구,미아동,의원,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1400.0,930.0,2200.0,930.0,2200.0,127.03052852605,37.613699372646,02-981-7772,True
행복한가정의원,금천구,가산동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1400.0,930.0,2200.0,930.0,1800.0,126.893144797604,37.4761071074728,02-864-7582,True
행복한가정의학과의원,구로구,고척동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1500.0,930.0,2200.0,930.0,1800.0,126.856917965748,37.5053092570087,02-2060-7522,True
행복한가정의학과의원,동대문구,전농동,의원,830.0,2030.0,830.0,1900.0,830.0,2030.0,830.0,1900.0,830.0,2030.0,830.0,1500.0,930.0,2200.0,930.0,1800.0,127.068606049066,37.5825001722604,02-2245-3100,True
행복한내과의원,성동구,성수동2가,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,930.0,2200.0,930.0,1800.0,127.053914536971,37.5389439738418,02-496-9933,True
행복한서내과의원,송파구,거여동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,830.0,1300.0,930.0,2200.0,930.0,1800.0,127.146149512256,37.4980805219712,02-443-7826,True
행복한성모정형외과의원,동대문구,전농동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,930.0,2200.0,930.0,1800.0,127.058517800585,37.5772114550055,02-2245-7731,True
행복한아이소아청소년과의원,강동구,암사동,의원,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,930.0,2200.0,930.0,1800.0,127.140347239304,37.5552528493133,02-427-8822,True
행복한아침내과의원,동작구,상도동,의원,830.0,1800.0,830.0,1800.0,830.0,1300.0,830.0,1800.0,830.0,1800.0,830.0,1300.0,1300.0,1400.0,1300.0,1400.0,126.943512523778,37.4977538600822,02-823-9988,False
0236607779,강서구,등촌동,의원,900.0,1700.0,900.0,1700.0,900.0,1700.0,900.0,1700.0,900.0,1700.0,900.0,1230.0,900.0,1300.0,900.0,1630.0,126.859331594729,37.5569887781271,02-3660-7779,False
행촌의원,종로구,교북동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1600.0,1300.0,1400.0,1300.0,1400.0,126.959789475885,37.5729826339811,02-739-5191,True
향기나는내과의원,관악구,봉천동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1600.0,1300.0,1400.0,1300.0,1400.0,126.956296677425,37.4849750677458,02-888-3383,True
허내과의원,동대문구,이문동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1400.0,1300.0,1400.0,1300.0,1400.0,127.061872724933,37.5984809170412,02-959-0011,True
허리편한의원,구로구,개봉동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,1300.0,1400.0,1000.0,1600.0,126.858255129585,37.49399577225,02-2612-7582,True
허성욱내과의원,동대문구,장안동,의원,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,915.0,1300.0,1300.0,1400.0,1000.0,1600.0,127.070212938267,37.571449705126,02-2249-5525,False
허스킨의원,서초구,방배동,의원,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1300.0,1300.0,1400.0,1000.0,1600.0,126.99228929275,37.4892992684081,02-3482-7006,True
허형빈이비인후과의원,구로구,고척동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1400.0,1400.0,1900.0,1400.0,1900.0,126.849837285068,37.5026470093918,02-2619-8875,True
헤렌여성산부인과의원,송파구,삼전동,의원,930.0,1830.0,930.0,1830.0,930.0,1800.0,930.0,1830.0,930.0,2100.0,930.0,1500.0,1400.0,1900.0,930.0,1400.0,127.094781280361,37.5066902027774,02-414-0016,True
헤론연세의원,서초구,방배동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,1400.0,1900.0,1400.0,1900.0,126.984725257382,37.4969966477215,02-591-7582,True
헬리오아이언소아청소년과의원,송파구,가락동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,830.0,1300.0,1030.0,1800.0,900.0,1300.0,127.102531804188,37.4976145695004,02-2038-0946,True
현가정의학과의원,강서구,가양동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1230.0,900.0,1800.0,900.0,1230.0,1030.0,1800.0,900.0,1230.0,126.85928943925,37.5637580924465,02-2659-2345,False
현내과의원,강서구,화곡동,의원,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,1030.0,1800.0,900.0,1230.0,126.838930182148,37.5326567473518,02-2697-8558,False
